date,account_id,cloud_provider,environment,total_list_cost,total_net_cost,total_on_demand_cost,total_amortized_cost,total_projected_monthly_cost,total_budget_amount,avg_budget_utilization_pct,avg_cost_variance_7d_pct,avg_cost_variance_30d_pct,anomaly_count,row_count
2023-01-04,acct-001,GCP,prod,49.7416,41.3511,29.9474,39.5712,45.7817,243983.52,0.0002,0.0078,0.2088,0,5
2023-01-04,acct-001,GCP,staging,0.7693,0.5045,0.1928,0.3769,0.5585,14615.8,0.0,0.0388,0.1588,0,1
2023-01-04,acct-002,AWS,dev,4.4937,2.9074,2.2921,2.8254,3.2189,8010.16,0.0004,0.1758,0.0273,0,1
2023-01-04,acct-002,AWS,prod,55.6311,45.6189,19.236,38.6126,50.5067,267959.62,0.0002,0.0209,-0.013,0,5
2023-01-04,acct-002,Azure,dev,6.5155,4.3838,3.0291,4.181,4.8535,8956.37,0.0005,0.1688,-0.2114,0,1
2023-01-04,acct-002,Azure,prod,52.5773,36.9963,14.9238,31.8566,40.9603,201068.5,0.0002,-0.0083,0.2552,0,4
2023-01-04,acct-002,Azure,staging,7.5185,6.7735,4.3377,5.5028,7.4992,12844.85,0.0006,-0.1897,-0.1353,0,1
2023-01-04,acct-002,GCP,dev,0.9042,0.598,0.3669,0.5581,0.6621,7720.9,0.0001,0.0915,0.0419,0,1
2023-01-04,acct-002,GCP,prod,22.2646,19.2475,3.0062,16.5171,21.3097,103537.23,0.0002,-0.1316,-0.0802,0,2
2023-01-04,acct-003,AWS,dev,4.9906,3.017,2.4709,2.9243,3.3403,6995.56,0.0005,0.1678,0.0725,0,1
2023-01-04,acct-003,AWS,prod,54.4956,43.3105,11.803,35.6548,47.951,152655.38,0.0003,0.0783,-0.169,0,3
2023-01-04,acct-003,AWS,staging,24.4443,19.2063,10.2041,17.007,21.2641,62347.29,0.0004,0.1731,0.0261,0,4
2023-01-04,acct-003,Azure,prod,17.4011,15.6004,0.0,12.5071,17.2719,50613.9,0.0003,0.0222,-0.0624,0,1
2023-01-04,acct-003,GCP,dev,0.9836,0.9242,0.8778,0.7287,1.0232,6826.62,0.0001,-0.0904,0.4597,0,1
2023-01-04,acct-003,GCP,prod,34.2102,26.6247,5.0807,21.5224,29.4774,148373.54,0.0002,0.1264,0.1245,0,3
2023-01-04,acct-003,GCP,staging,10.3954,8.824,3.3685,7.9305,9.7694,28687.7,0.0003,0.1456,0.1593,0,2
2023-01-04,acct-004,AWS,dev,8.2131,6.2507,4.9457,5.9132,6.9204,13995.81,0.0005,-0.0144,-0.0528,0,2
2023-01-04,acct-004,AWS,prod,15.6779,12.1247,1.8131,10.5844,13.4238,96873.46,0.0002,0.0728,0.2202,0,2
2023-01-04,acct-004,Azure,prod,6.7539,5.2598,4.5572,5.1009,5.8233,42902.97,0.0001,0.0938,0.1154,0,1
2023-01-04,acct-004,Azure,staging,17.3042,12.0095,4.3249,10.3863,13.2962,62288.45,0.0002,0.0702,0.178,0,4
2023-01-04,acct-004,GCP,prod,15.0418,11.0647,1.931,9.0062,12.2502,167686.55,0.0001,0.0803,-0.2412,0,3
2023-01-04,acct-004,GCP,staging,13.1422,10.5811,4.7701,9.0945,11.7148,42997.58,0.0003,0.0085,0.2754,0,3
2023-01-04,acct-005,AWS,prod,22.1984,19.0698,3.6413,14.7495,21.113,152860.8,0.0001,-0.0553,-0.0522,0,3
2023-01-04,acct-005,AWS,staging,19.2675,14.7651,8.8884,13.7744,16.347,46807.25,0.0004,0.1542,0.048,0,3
2023-01-04,acct-005,Azure,prod,28.1045,21.4163,6.9619,18.1579,23.7109,153938.09,0.0002,0.0639,0.1674,0,3
2023-01-04,acct-005,Azure,staging,15.3675,11.6381,2.695,9.5863,12.885,27138.55,0.0004,0.0365,-0.0486,0,2
2023-01-04,acct-005,GCP,prod,18.1437,12.0724,8.2965,11.2934,13.366,102436.3,0.0002,0.0485,0.3579,0,2
2023-01-04,acct-005,GCP,staging,18.6762,15.8112,9.8239,14.304,17.5052,27188.84,0.0006,0.1205,-0.088,0,2
2023-01-04,acct-006,AWS,prod,23.4031,17.2887,2.5113,12.8533,19.1411,109068.13,0.0002,0.0063,-0.1146,0,2
2023-01-04,acct-006,Azure,dev,2.163,1.9284,1.0724,1.7153,2.1351,7611.04,0.0003,0.3235,-0.3453,0,1
2023-01-04,acct-006,Azure,prod,46.1437,37.0429,28.2102,34.8975,41.0117,191911.44,0.0002,0.1032,0.0458,0,4
2023-01-04,acct-006,Azure,staging,12.3345,10.5698,7.543,10.0033,11.7022,48272.98,0.0002,0.2749,-0.0813,0,3
2023-01-04,acct-006,GCP,dev,4.8727,3.015,1.9399,2.5865,3.338,9315.34,0.0004,-0.0731,0.4867,0,1
2023-01-04,acct-006,GCP,prod,17.249,14.1419,5.1994,12.6692,15.6572,95310.33,0.0002,-0.0425,0.2657,0,2
2023-01-04,acct-006,GCP,staging,13.6175,12.016,8.825,11.4434,13.3035,30062.21,0.0005,0.0404,0.007,0,2
2023-01-04,acct-007,AWS,prod,86.9684,69.46,35.6105,63.3281,76.9022,359526.12,0.0002,-0.0047,0.097,0,7
2023-01-04,acct-007,Azure,prod,15.8496,14.6334,0.0836,11.6253,16.2013,45101.25,0.0004,0.1435,-0.1118,0,1
2023-01-04,acct-007,Azure,staging,1.2354,0.9198,0.3722,0.8014,1.0183,17223.14,0.0001,-0.0759,-0.2636,0,1
2023-01-04,acct-007,GCP,prod,40.4881,32.0939,6.5148,26.5273,35.5325,212691.15,0.0002,0.1769,0.0614,0,4
2023-01-04,acct-007,GCP,staging,2.8661,1.9151,1.5014,1.845,2.1203,30869.99,0.0001,0.0615,0.1395,0,2
2023-01-04,acct-008,AWS,dev,8.5546,7.8352,4.9444,7.3361,8.6747,7666.72,0.0011,0.2705,0.3176,0,1
2023-01-04,acct-008,AWS,prod,5.8078,4.5116,1.2588,3.7904,4.995,94934.34,0.0001,0.1676,0.0168,0,2
2023-01-04,acct-008,AWS,staging,10.8081,9.0675,7.2052,6.8826,10.039,15250.15,0.0007,-0.083,-0.3655,0,1
2023-01-04,acct-008,Azure,dev,3.4135,2.8047,1.9606,2.558,3.1052,7846.31,0.0004,0.1593,0.0553,0,1
2023-01-04,acct-008,Azure,prod,59.9828,48.9907,15.7028,41.4773,54.2397,217742.92,0.0003,-0.0424,0.0543,0,4
2023-01-04,acct-008,Azure,staging,11.7831,9.4658,4.9322,8.364,10.4799,31766.08,0.0003,0.127,0.0067,0,2
2023-01-04,acct-008,GCP,dev,5.5895,4.1627,2.7188,3.8238,4.6087,15939.96,0.0003,-0.072,-0.227,0,2
2023-01-04,acct-008,GCP,prod,33.9622,27.2469,10.7523,22.7267,30.1661,107120.63,0.0003,-0.0813,0.0611,0,2
2023-01-04,acct-009,AWS,dev,12.711,9.5243,7.1433,8.1318,10.5448,23834.31,0.0005,0.1333,0.1339,0,3
2023-01-04,acct-009,AWS,prod,3.3622,2.238,0.8993,2.031,2.4777,44910.86,0.0001,0.0264,-0.2863,0,1
2023-01-04,acct-009,AWS,staging,4.0052,3.2536,1.9612,2.953,3.6022,15002.79,0.0002,0.3136,-0.0486,0,1
2023-01-04,acct-009,Azure,prod,42.043,29.2455,8.9773,24.3296,32.3789,246767.28,0.0001,0.0362,-0.0721,0,5
2023-01-04,acct-009,Azure,staging,6.5346,5.2004,2.9871,4.9064,5.7576,29702.4,0.0002,0.2467,-0.2609,0,2
2023-01-04,acct-009,GCP,prod,34.1699,26.934,17.7366,24.9062,29.8197,102181.41,0.0003,0.2153,-0.0474,0,2
2023-01-04,acct-009,GCP,staging,4.7733,3.8076,1.5656,3.4095,4.2155,13010.71,0.0003,0.0464,-0.3579,0,1
2023-01-04,acct-010,AWS,prod,31.5875,27.7133,8.4121,23.235,30.6827,197325.45,0.0002,-0.0284,-0.1014,0,4
2023-01-04,acct-010,AWS,staging,12.5651,8.5065,2.4652,7.5742,9.4179,13612.03,0.0007,-0.0657,0.3828,0,1
2023-01-04,acct-010,Azure,dev,3.3889,3.0736,1.9136,2.7823,3.4029,9019.07,0.0004,-0.0418,-0.3008,0,1
2023-01-04,acct-010,Azure,prod,41.0256,35.2052,15.9821,30.7227,38.9771,87453.2,0.0004,0.2422,-0.0748,0,2
2023-01-04,acct-010,Azure,staging,6.461,5.0352,2.9974,4.5298,5.5747,16748.41,0.0003,0.0584,-0.118,0,1
2023-01-04,acct-010,GCP,dev,5.4618,3.6598,3.1154,3.6018,4.0519,7592.45,0.0005,0.1058,-0.3521,0,1
2023-01-04,acct-010,GCP,prod,29.9929,25.1094,8.752,21.5963,27.7997,100064.48,0.0003,-0.0302,-0.2016,0,2
2023-01-04,acct-010,GCP,staging,13.8062,10.0808,2.551,8.6937,11.1609,50055.3,0.0002,-0.0566,-0.1436,0,3
2023-01-05,acct-001,AWS,dev,4.5551,3.2394,2.1786,2.9581,3.7194,8278.83,0.0004,-0.1359,-0.2133,0,1
2023-01-05,acct-001,AWS,prod,13.3948,12.0607,0.5072,9.9085,13.8474,102060.23,0.0002,-0.1475,0.1436,0,2
2023-01-05,acct-001,Azure,staging,2.2623,1.6442,0.7525,1.4768,1.8876,32188.21,0.0001,0.1093,0.2854,0,2
2023-01-05,acct-001,GCP,dev,12.7714,10.8523,8.9981,10.4464,12.46,15741.85,0.0008,-0.0417,-0.0916,0,2
2023-01-05,acct-001,GCP,prod,29.6778,25.76,10.2874,22.0198,29.5763,309382.46,0.0001,0.1515,0.0256,0,6
2023-01-05,acct-001,GCP,staging,13.3171,8.9401,7.4436,7.4869,10.2645,29363.84,0.0004,0.0564,-0.2459,0,2
2023-01-05,acct-002,AWS,dev,15.6247,12.4582,9.3344,11.7436,14.304,23783.44,0.0006,-0.049,0.0701,0,3
2023-01-05,acct-002,AWS,prod,8.0204,7.0533,2.204,5.6725,8.0983,97494.15,0.0001,-0.0599,-0.0039,0,2
2023-01-05,acct-002,Azure,dev,4.8347,3.5174,2.6643,3.0382,4.0385,18231.97,0.0003,0.018,0.0299,0,2
2023-01-05,acct-002,Azure,prod,55.2795,46.1471,16.9908,39.5112,52.9837,158498.3,0.0003,-0.0913,0.074,0,3
2023-01-05,acct-002,Azure,staging,8.0677,5.2159,1.7689,4.5473,5.9886,29958.0,0.0002,0.0511,-0.1574,0,2
2023-01-05,acct-002,GCP,dev,9.3376,7.6769,5.8133,7.4227,8.8142,15454.25,0.0006,0.0418,0.0532,0,2
2023-01-05,acct-002,GCP,staging,3.7998,3.254,1.4223,2.8611,3.7361,13033.49,0.0003,0.2903,0.235,0,1
2023-01-05,acct-003,AWS,dev,5.468,3.3577,2.724,3.2081,3.8551,6818.66,0.0006,0.2495,-0.3768,0,1
2023-01-05,acct-003,AWS,prod,18.6824,12.063,7.3645,11.4218,13.8502,45421.37,0.0003,-0.2062,0.0634,0,1
2023-01-05,acct-003,Azure,dev,2.2367,1.3711,1.1895,1.3209,1.5742,7974.86,0.0002,0.0183,-0.1773,0,1
2023-01-05,acct-003,Azure,prod,72.9151,54.2846,20.1779,47.0761,62.3268,289278.46,0.0002,0.0283,0.2856,0,6
2023-01-05,acct-003,GCP,dev,9.5783,7.4653,5.1992,7.1098,8.5712,23761.67,0.0003,0.2019,0.0656,0,3
2023-01-05,acct-003,GCP,prod,21.8132,18.0128,5.7517,14.738,20.6814,107224.81,0.0002,0.315,0.2415,0,2
2023-01-05,acct-003,GCP,staging,3.5379,3.0883,1.2821,2.3085,3.5458,13732.3,0.0003,0.048,-0.2814,0,1
2023-01-05,acct-004,AWS,dev,2.2754,2.1147,1.2603,1.9457,2.428,8873.43,0.0003,0.2506,-0.3671,0,1
2023-01-05,acct-004,AWS,prod,20.4721,13.7607,7.3649,12.638,15.7994,96241.12,0.0002,0.0787,0.097,0,2
2023-01-05,acct-004,Azure,prod,56.628,43.9726,19.9312,38.0676,50.487,248532.1,0.0002,0.0878,0.102,0,5
2023-01-05,acct-004,GCP,prod,72.553,51.5666,22.1803,44.7902,59.2061,361814.8,0.0002,0.0371,-0.0444,0,7
2023-01-05,acct-005,AWS,prod,41.8509,30.8103,17.9501,27.7137,35.3748,181403.4,0.0002,0.0297,-0.0093,0,4
2023-01-05,acct-005,AWS,staging,21.6834,19.6688,14.4927,18.6935,22.5828,43009.28,0.0005,0.1887,-0.1784,0,3
2023-01-05,acct-005,Azure,prod,20.3791,14.2094,4.1177,12.4255,16.3145,54128.67,0.0003,-0.0002,0.201,0,1
2023-01-05,acct-005,GCP,prod,31.5283,22.0447,2.7593,16.3685,25.3106,243791.66,0.0001,0.0611,0.1218,0,5
2023-01-05,acct-005,GCP,staging,6.1812,4.9097,2.7565,4.5171,5.6371,32553.42,0.0002,0.1799,0.3332,0,2
2023-01-05,acct-006,AWS,prod,30.2055,22.1614,10.6479,19.6695,25.4447,156265.76,0.0002,0.1511,0.2555,0,3
2023-01-05,acct-006,AWS,staging,1.1116,0.7399,0.3172,0.6626,0.8496,16558.35,0.0001,-0.0473,0.1731,0,1
2023-01-05,acct-006,Azure,dev,0.3966,0.3279,0.2555,0.3073,0.3765,6865.54,0.0001,0.334,0.1008,0,1
2023-01-05,acct-006,Azure,prod,36.73,31.0241,10.9366,25.7555,35.6202,193529.27,0.0002,-0.0079,0.0277,0,4
2023-01-05,acct-006,GCP,dev,3.9588,2.8327,2.1823,2.7175,3.2523,9279.65,0.0004,-0.1431,-0.1884,0,1
2023-01-05,acct-006,GCP,prod,63.5652,52.8612,14.6849,44.6803,60.6923,243564.54,0.0003,-0.0487,0.0356,0,5
2023-01-05,acct-007,AWS,prod,6.8373,5.0518,2.6782,4.3708,5.8003,59524.09,0.0001,0.0501,-0.3,0,1
2023-01-05,acct-007,AWS,staging,2.2477,1.6344,1.1743,1.5733,1.8765,14340.52,0.0001,0.1005,-0.1665,0,1
2023-01-05,acct-007,Azure,prod,23.8405,20.2799,9.4945,18.494,23.2844,110671.08,0.0002,-0.1384,0.2122,0,2
2023-01-05,acct-007,Azure,staging,23.8266,20.8597,6.0894,14.0483,23.95,60924.8,0.0004,0.2301,0.0822,0,4
2023-01-05,acct-007,GCP,prod,68.8379,53.5682,20.4211,46.9974,61.5042,312931.47,0.0002,0.1492,0.1405,0,6
2023-01-05,acct-007,GCP,staging,7.0399,5.7566,3.1348,5.0931,6.6094,17321.61,0.0004,0.0392,0.0356,0,1
2023-01-05,acct-008,AWS,prod,71.7206,58.7499,23.1976,51.197,67.4537,287746.49,0.0002,0.0264,0.0475,0,6
2023-01-05,acct-008,AWS,staging,7.5128,5.6999,3.5775,5.2313,6.5444,17040.88,0.0004,0.1637,-0.2736,0,1
2023-01-05,acct-008,Azure,prod,10.1986,9.4913,4.1006,8.4003,10.8974,44948.78,0.0002,0.0241,-0.1532,0,1
2023-01-05,acct-008,GCP,dev,2.6458,1.886,1.4996,1.8119,2.1654,8893.42,0.0002,-0.2361,-0.2927,0,1
2023-01-05,acct-008,GCP,prod,76.8264,58.0067,18.3597,49.2649,66.6003,256164.61,0.0003,-0.0158,0.0373,0,5
2023-01-05,acct-008,GCP,staging,1.9717,1.8031,0.9021,1.6491,2.0703,14689.61,0.0001,0.3042,-0.3001,0,1
2023-01-05,acct-009,AWS,dev,2.028,1.3294,1.0692,1.2137,1.5263,6879.79,0.0002,0.0323,0.2615,0,1
2023-01-05,acct-009,AWS,prod,34.5076,22.9656,10.8497,21.2355,26.368,110213.11,0.0003,0.2554,-0.2434,0,2
2023-01-05,acct-009,AWS,staging,7.0321,4.7057,2.1371,4.1044,5.4028,14701.45,0.0004,-0.0011,-0.2583,0,1
2023-01-05,acct-009,Azure,dev,4.8591,3.3631,2.5053,3.1742,3.8614,18685.37,0.0002,0.0278,0.1025,0,2
2023-01-05,acct-009,Azure,staging,25.4066,16.5115,4.6268,13.6277,18.9577,28700.99,0.0007,-0.005,0.3713,0,2
2023-01-05,acct-009,GCP,dev,8.0954,5.785,3.9105,5.4124,6.642,17031.17,0.0003,0.1556,0.1515,0,2
2023-01-05,acct-009,GCP,prod,28.1517,21.8643,12.2717,20.2845,25.1035,212959.42,0.0001,-0.0027,0.2513,0,4
2023-01-05,acct-009,GCP,staging,10.829,6.6976,4.6887,6.3284,7.6899,13275.72,0.0006,-0.1506,0.1709,0,1
2023-01-05,acct-010,AWS,dev,10.6726,8.1283,5.4303,7.4629,9.3325,16351.94,0.0006,-0.0706,0.0832,0,2
2023-01-05,acct-010,AWS,prod,52.1286,39.1403,5.1707,30.2536,44.939,198578.84,0.0002,0.0654,0.2066,0,4
2023-01-05,acct-010,Azure,dev,4.6191,3.3098,2.4564,3.1655,3.8002,6836.19,0.0006,0.1779,0.037,0,1
2023-01-05,acct-010,Azure,prod,6.432,4.8197,0.0,3.4852,5.5337,56730.31,0.0001,0.1269,0.2999,0,1
2023-01-05,acct-010,Azure,staging,7.2469,4.3542,3.5798,4.1812,4.9993,14653.38,0.0003,0.2716,0.1984,0,1
2023-01-05,acct-010,GCP,dev,1.6709,1.3635,1.1094,1.306,1.5655,7781.66,0.0002,0.2335,0.4062,0,1
2023-01-05,acct-010,GCP,prod,54.1473,40.1173,3.0018,31.5802,46.0605,205833.77,0.0002,0.0288,0.1143,0,4
2023-01-05,acct-010,GCP,staging,6.656,4.3742,3.453,4.1949,5.0222,15853.08,0.0003,-0.2112,0.4962,0,1
2023-01-06,acct-001,AWS,dev,6.8366,4.8612,4.2307,4.7851,5.796,9558.36,0.0006,-0.2425,-0.1058,0,1
2023-01-06,acct-001,AWS,prod,28.7424,25.3186,20.4048,24.0178,30.1874,115580.91,0.0003,0.0739,0.2426,0,2
2023-01-06,acct-001,AWS,staging,12.4353,9.4287,4.8675,7.9261,11.2419,46416.1,0.0002,0.0609,0.0535,0,3
2023-01-06,acct-001,Azure,dev,3.9294,3.2434,2.5921,3.149,3.8671,13833.49,0.0003,-0.0023,0.1001,0,2
2023-01-06,acct-001,Azure,prod,30.8576,25.286,13.7764,23.0885,30.1487,211457.9,0.0001,0.0709,0.0139,0,4
2023-01-06,acct-001,GCP,prod,28.1108,23.1434,11.6621,20.5925,27.5941,111024.31,0.0003,0.1581,0.3085,0,2
2023-01-06,acct-001,GCP,staging,9.9417,7.3516,3.2159,6.7334,8.7653,13701.5,0.0006,0.1396,0.0455,0,1
2023-01-06,acct-002,AWS,dev,6.509,5.0221,3.8749,4.4877,5.9879,18204.48,0.0003,0.03,0.0755,0,2
2023-01-06,acct-002,AWS,prod,49.0518,42.2267,16.9852,36.2116,50.3471,199345.54,0.0003,-0.1379,0.2427,0,4
2023-01-06,acct-002,AWS,staging,31.2448,23.4835,10.4707,20.8354,27.9995,59112.72,0.0005,0.1307,0.0569,0,4
2023-01-06,acct-002,Azure,prod,27.5936,17.2437,9.5667,15.4149,20.5598,95405.32,0.0002,0.0824,-0.2453,0,2
2023-01-06,acct-002,GCP,prod,34.8692,25.5134,13.9247,23.148,30.4198,143663.85,0.0002,-0.1474,-0.0406,0,3
2023-01-06,acct-003,AWS,dev,2.3983,2.0125,1.9416,1.9897,2.3996,7918.37,0.0003,-0.2416,0.3122,0,1
2023-01-06,acct-003,AWS,prod,48.4432,39.2443,19.4193,34.9018,46.7913,254642.77,0.0002,0.057,-0.0446,0,5
2023-01-06,acct-003,AWS,staging,3.3361,2.5015,2.1589,2.4599,2.9825,13145.91,0.0002,0.1839,0.2629,0,1
2023-01-06,acct-003,Azure,prod,53.0725,39.3717,9.2943,32.3129,46.9431,212884.96,0.0002,0.2127,0.2525,0,4
2023-01-06,acct-003,Azure,staging,4.2524,3.1658,0.8313,2.7748,3.7746,15190.96,0.0002,0.027,0.4311,0,1
2023-01-06,acct-003,GCP,dev,3.8338,2.6973,2.5459,2.6661,3.216,7027.24,0.0005,-0.195,0.4563,0,1
2023-01-06,acct-003,GCP,staging,9.2902,6.8507,3.0907,5.8165,8.1682,29284.61,0.0003,0.1958,-0.1046,0,2
2023-01-06,acct-004,AWS,dev,4.0123,3.4281,2.04,2.9692,4.0874,8737.04,0.0005,-0.1207,-0.0422,0,1
2023-01-06,acct-004,AWS,prod,21.7228,15.5409,0.0,11.7349,18.5295,95406.26,0.0002,0.2466,0.3043,0,2
2023-01-06,acct-004,AWS,staging,11.2876,9.9326,3.0313,6.0717,11.8427,16289.58,0.0007,0.282,0.3361,0,1
2023-01-06,acct-004,Azure,prod,18.4263,14.2432,9.925,13.6227,16.9822,106343.43,0.0001,0.0636,0.1535,0,2
2023-01-06,acct-004,Azure,staging,13.9983,11.6689,5.5471,9.7725,13.9129,30881.01,0.0004,0.0022,-0.2191,0,2
2023-01-06,acct-004,GCP,dev,1.6188,1.3483,1.1029,1.3062,1.6076,7133.67,0.0002,-0.0788,-0.3741,0,1
2023-01-06,acct-004,GCP,prod,50.9851,33.1904,11.5048,27.3852,39.5732,151104.37,0.0003,0.1861,0.0888,0,3
2023-01-06,acct-004,GCP,staging,12.6006,11.7587,7.1304,9.757,14.0199,45145.29,0.0003,0.0061,-0.028,0,3
2023-01-06,acct-005,AWS,prod,17.7379,13.7376,6.542,12.4298,16.3794,193059.33,0.0001,-0.1011,-0.1689,0,4
2023-01-06,acct-005,Azure,prod,19.9214,15.0094,2.9093,12.6314,17.8957,163199.6,0.0001,0.0397,0.0679,0,3
2023-01-06,acct-005,Azure,staging,36.1259,29.0319,16.4635,25.8621,34.615,74710.65,0.0005,0.177,-0.0652,0,5
2023-01-06,acct-005,GCP,dev,0.3897,0.3434,0.3217,0.3382,0.4095,8360.63,0.0,0.0367,0.4738,0,1
2023-01-06,acct-005,GCP,staging,13.5539,10.5617,2.9724,7.9008,12.5928,34393.23,0.0003,0.1202,0.1518,0,2
2023-01-06,acct-006,AWS,dev,3.7669,2.7268,1.5955,2.5018,3.2512,8477.14,0.0004,-0.0774,0.2958,0,1
2023-01-06,acct-006,AWS,prod,80.0515,64.4754,34.7119,57.5104,76.8744,195256.03,0.0004,0.245,-0.2148,0,4
2023-01-06,acct-006,Azure,dev,2.025,1.228,1.1041,1.1981,1.4641,7883.28,0.0002,-0.1783,-0.237,0,1
2023-01-06,acct-006,Azure,prod,16.7368,15.2487,1.972,12.3043,18.1811,105488.33,0.0002,0.1009,-0.0101,0,2
2023-01-06,acct-006,Azure,staging,4.3027,3.0534,0.8126,2.5017,3.6406,15724.48,0.0002,-0.2441,-0.0962,0,1
2023-01-06,acct-006,GCP,prod,46.0936,37.5995,20.1371,32.8849,44.8302,262842.77,0.0002,-0.0711,-0.1195,0,5
2023-01-06,acct-006,GCP,staging,5.3697,3.4546,2.5346,3.2654,4.1189,16897.21,0.0002,0.2482,-0.2352,0,1
2023-01-06,acct-007,AWS,dev,3.6817,2.7188,2.2567,2.6333,3.2416,7846.15,0.0004,-0.0613,-0.2212,0,1
2023-01-06,acct-007,AWS,prod,63.1698,53.5968,25.6278,47.9066,63.9038,258683.55,0.0002,0.0972,-0.0355,0,5
2023-01-06,acct-007,AWS,staging,4.6328,4.3815,3.6675,4.2523,5.2241,13766.74,0.0004,0.2297,0.3948,0,1
2023-01-06,acct-007,Azure,dev,3.8856,3.1019,2.3368,2.4662,3.6985,8135.9,0.0005,0.3104,0.3818,0,1
2023-01-06,acct-007,Azure,prod,7.5897,6.7787,4.8771,6.257,8.0823,43660.61,0.0002,-0.0616,0.4004,0,1
2023-01-06,acct-007,GCP,prod,47.5087,33.9552,10.8259,28.4994,40.4853,272218.04,0.0001,0.011,0.1917,0,5
2023-01-06,acct-007,GCP,staging,1.5644,1.4814,0.442,1.2137,1.7662,15444.54,0.0001,-0.2376,0.0541,0,1
2023-01-06,acct-008,AWS,prod,16.8994,12.7567,1.6467,9.8026,15.2099,106595.97,0.0002,0.0045,-0.0794,0,2
2023-01-06,acct-008,AWS,staging,9.6805,7.1067,4.2239,6.5423,8.4734,45436.41,0.0002,0.0018,-0.2381,0,3
2023-01-06,acct-008,Azure,prod,55.4942,45.7003,27.4965,41.3849,54.4889,200127.86,0.0003,0.1043,0.0131,0,4
2023-01-06,acct-008,Azure,staging,7.1615,4.8326,1.2799,3.9989,5.7619,30436.33,0.0002,-0.0203,-0.1346,0,2
2023-01-06,acct-008,GCP,dev,1.4819,1.3824,1.125,1.3106,1.6483,7890.77,0.0002,0.2375,0.0172,0,1
2023-01-06,acct-008,GCP,prod,34.3811,27.5068,9.6067,23.9748,32.7966,159994.71,0.0002,0.0693,-0.3057,0,3
2023-01-06,acct-009,AWS,dev,4.2161,2.5428,1.918,2.4246,3.0318,7752.51,0.0004,-0.0164,0.2811,0,1
2023-01-06,acct-009,AWS,prod,90.7932,72.8935,15.045,60.9682,86.9114,284510.52,0.0003,0.0513,0.1227,0,6
2023-01-06,acct-009,AWS,staging,12.6415,9.8047,2.3988,8.3878,11.6903,12887.28,0.0009,-0.0789,-0.2337,0,1
2023-01-06,acct-009,Azure,prod,5.7367,3.5632,2.9571,3.4134,4.2484,48346.1,0.0001,-0.1389,0.4263,0,1
2023-01-06,acct-009,Azure,staging,3.1828,2.4042,0.7959,2.0323,2.8667,30167.89,0.0001,-0.1981,-0.3088,0,2
2023-01-06,acct-009,GCP,prod,26.2413,23.0415,7.2079,19.3833,27.4725,153850.13,0.0001,0.001,0.1846,0,3
2023-01-06,acct-009,GCP,staging,7.8186,4.8805,4.1434,4.7159,5.8191,13238.08,0.0004,-0.05,0.267,0,1
2023-01-06,acct-010,AWS,prod,22.784,18.5029,9.3419,17.056,22.0611,94191.56,0.0003,0.1932,-0.298,0,2
2023-01-06,acct-010,AWS,staging,11.9476,10.0673,7.7215,9.4485,12.0033,28491.95,0.0004,0.0708,-0.1806,0,2
2023-01-06,acct-010,Azure,dev,4.592,3.0194,1.6983,2.8141,3.6001,8963.16,0.0004,0.0289,-0.3181,0,1
2023-01-06,acct-010,GCP,dev,0.7592,0.6125,0.4529,0.5626,0.7303,9291.44,0.0001,0.2859,-0.3159,0,1
2023-01-06,acct-010,GCP,prod,54.2208,44.2377,13.8241,38.8594,52.7448,224397.83,0.0003,-0.0305,0.2697,0,4
2023-01-06,acct-010,GCP,staging,33.4295,23.6597,13.8279,21.359,28.2096,75900.31,0.0004,0.1792,-0.0431,0,5
2023-01-07,acct-001,AWS,prod,49.3845,35.7301,15.5332,31.5609,44.3053,262188.48,0.0002,0.0627,0.0622,0,5
2023-01-07,acct-001,Azure,dev,1.1892,0.9761,0.6044,0.9112,1.2104,7336.68,0.0002,0.2693,0.2563,0,1
2023-01-07,acct-001,Azure,prod,20.5951,15.4864,2.195,12.1467,19.2033,107392.71,0.0002,0.0895,0.4273,0,2
2023-01-07,acct-001,Azure,staging,4.1078,3.6256,2.8815,3.451,4.4957,29373.19,0.0002,0.2327,0.2901,0,2
2023-01-07,acct-001,GCP,dev,4.4093,3.8788,2.8037,3.6881,4.8097,18348.02,0.0003,0.1537,-0.0222,0,2
2023-01-07,acct-001,GCP,prod,20.2807,17.5648,3.022,14.6954,21.7804,116004.34,0.0002,-0.1137,0.1582,0,2
2023-01-07,acct-001,GCP,staging,5.4804,5.0433,2.1236,4.3789,6.2536,15776.02,0.0004,0.0361,0.042,0,1
2023-01-07,acct-002,AWS,prod,1.8214,1.1229,0.2404,0.9696,1.3924,48459.33,0.0,-0.2188,-0.0132,0,1
2023-01-07,acct-002,AWS,staging,4.2948,3.8587,1.7199,3.4417,4.7848,16301.91,0.0003,0.0105,-0.1606,0,1
2023-01-07,acct-002,Azure,prod,17.6533,14.1784,3.9122,11.5011,17.5813,204283.95,0.0001,0.134,-0.1577,0,4
2023-01-07,acct-002,Azure,staging,12.7849,10.5632,4.0776,9.0012,13.0985,67206.27,0.0002,0.1117,-0.062,0,4
2023-01-07,acct-002,GCP,dev,1.7646,1.3141,0.9056,1.2163,1.6295,7277.68,0.0002,0.1838,0.4474,0,1
